,0
A1,5.263701720048793
B1,1619.804051183281
C1,233.87087860434207
A2,5.1279418573385716
B2,1948.9514100278366
C2,227.05560901361318
alpha,0.31335417090123713
d_g12,-4427.557905386567
d_g21,-4253.757075304653
