,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.41634061561608715,0.8407633575192911,0.5253995045694334,0.3723075376678421,0.5320118252738032,0.5489533512681475,0.7269269587759487,0.4670086365461337,0.29963605016024414,0.5770285990629909,1.0,0.2874425754426524,0.6430103939153039,0.43892251033309104,0.2790950281317286,0.446821882125532,0.556475596370953,0.6847907259978896,0.5780286182431689,0.6220676861059996,0.43200225515019763,0.8147992515935757,0.4650483981226543,0.4863827950402451,0.4385564156903951,0.6027835708883527,0.572449439571565,0.554010474927693,0.39554734467362573,0.5537669085788975,0.3944068710782373,0.46907170405126114,0.46714000307848874,0.805656424769385,0.7869751674083418,0.46306231469615633,0.4187592839311688,0.3206423507996966,0.5381174744267645,0.5638742223039959,0.6955314454775493,0.478054693392071,0.5633749896610253,0.4182543016992959,0.4237861692562904,0.3102671342554117,0.5654698617015095,0.5229534389378498,1.0,0.6148010606990328,0.39786199446655746,0.43693117582254243,0.7991425363520832,0.3714395431478243,1.0,0.8438162251884633,0.4139740006755644,0.48977653609571226,0.5699641378336324,0.2104220716068077,0.5052719821775489,0.5401743602838838,0.45444059118757824,0.5149086079181928,0.35912357344275536,0.46595087342924657,1.0,0.9126732012067805,0.3912658934619181,0.6125326600970653,0.7746437792686063,1.0,0.39563616787735445,0.156426400710982,0.07276391862234778,0.3137148333644666,0.5500182136311793,0.416402593824475,1.0,1.0,0.42877033234165246,0.6528190435239725,0.681505952357663,0.551637781483765,0.5870273934917273,0.573809234201805,0.8731796041508352,0.6335168521335884,0.20497759713986388,0.7623905462806948,0.02591856570267903,0.6194092943010288,0.48632641714848096,0.4003616387703657,0.059768370542452716,1.0,0.4538930182831548,0.48727604688963944,0.5851711402492106,0.365589177103066
1,0.5822252936190905,0.5804852434098922,0.5874226095764894,0.7364900638176586,0.4672884933232223,0.478011175795392,0.4829533591414101,0.572446510000382,0.6983748232801302,0.6421771111146652,0.1245637877223218,0.66226180363204,0.17768783829931414,0.6664022491759575,0.18525291985737832,0.45924838353353503,0.4379246819046105,0.6050549147416312,0.5697198179048395,0.61486025945643,0.7215634052704416,0.6441862707264989,0.6150509934497861,0.6661768559413243,0.4718632769368043,0.17786429421201957,0.034538593999423294,0.23950969615162893,0.7767786852826597,0.6326855967180292,0.07195630481661945,0.48474186646842643,0.6427331417480644,1.0,0.33164522802489166,0.5788847365805738,0.6460675577140139,0.41718474322313626,0.6103388397785043,0.45769793922655777,0.46934094432266504,0.6822825259498188,0.5293298902392954,0.8190392699069265,0.6099893091074977,0.5484075873489233,0.6546851726638379,0.5414357891549468,0.5080123834947601,0.45046056096505965,0.718180117601319,0.09053992739427379,0.5106563055595774,0.9959348316922888,0.970508383339522,0.5643566971130285,0.6321417924212722,0.6819644637231366,0.8198591133682577,0.5748942605137932,0.7307694698804977,0.6169699179542897,0.6009207434922333,0.47997726035836036,0.5422539187056588,0.8786733638813095,0.8213959693470102,0.5301589553673165,0.4170939395075902,0.6007080203809182,0.5834857792561781,0.5867317954452689,0.7741758196377324,0.6552867621337473,0.5492008492587347,0.15211890827141503,0.4609831219854589,0.4574089674050923,0.5482110954627368,0.8559247842475993,0.023397406815390643,1.0,0.7436527965796795,0.6284700882680403,0.5739371263150079,0.028887184292861565,0.05371937935700215,0.6690093207385548,0.48479399030157655,0.6399944049660349,0.6087649409160573,0.651777901490501,0.7369952142968793,0.6005959008388536,0.49835759028897914,0.5659671451842941,1.0,0.751063517134263,1.0,1.0
2,0.5216510183084051,0.7684344175008712,0.32895808912759983,0.019927337514752796,0.7371456093392255,0.6508664451176429,0.7102745762923047,0.7082246608477528,0.4239770172742019,0.6045280825014956,0.40838524535697923,0.7414049830111119,0.6509379038903111,0.9958351596087238,0.6179017505840689,0.7284400704058249,1.0,0.5791687326929902,0.7625638648881361,0.5786548196843502,1.0,0.5109079339858793,0.38808156944597616,1.0,0.4799441466306882,0.5713691923640762,0.6508633291723377,0.7014305706995612,0.4496462498190347,0.6168419776222767,0.5442831134563831,0.7733755329300722,0.5738073966119649,0.26630063045668534,0.5868390431158275,0.6590393981227358,0.7438126698339805,0.9491817007256207,0.5488859810622382,0.7242541968082206,0.022089491542007123,0.4936224085641211,0.5949504381336104,0.8982330534241417,0.5081523552467688,0.7399410803741134,0.6549924492664374,1.0,0.7906298164110296,0.5044094975200523,0.5565494390411543,0.4224979547968496,0.7635661415380398,0.6280874916015927,0.8439215772313579,0.7339670744551685,0.32383784836340246,0.6742740661019362,0.5466302536525718,0.7519544929497687,0.7143251045197478,0.15290399732030843,0.4139681768794002,0.625858583719406,0.3609701500259654,0.6145810577216356,0.7244520824268879,0.3243829633408235,0.5644466866624399,0.4742758396127281,1.0,0.6478953570587793,0.5497058924254082,0.5174947031555757,0.45492473502774305,0.5299207286246168,0.8985160654308652,0.4853967631498916,0.3679333085109295,0.786980408472051,0.4716566321786433,0.7270171354425321,0.49392208725584474,0.7175366308159027,0.6822637165111307,0.20247224998328608,0.4956482207614481,0.6457105809914966,0.34493006002542026,1.0,0.5749333777460663,0.6564817978034734,0.5944983974524016,0.7172600127580281,0.3686606338918483,0.538395652756476,0.6532582333966879,0.7024795557707099,0.47224627404145136,0.5059928883315042
3,0.6027641751036534,0.6053258469681664,0.7369370806925378,0.34839326562844614,0.6813596927195816,0.7418580173428302,1.0,0.6328208551187551,0.7439425586153555,0.02397650108868188,0.5530171201080506,0.676756402917426,0.9514476292731127,0.0717741733462899,0.6266813250360668,0.050196952835049165,0.8641762306693503,0.5492122562791348,0.5987214124473835,0.8927474416895284,0.5613912920732796,0.610915150552294,0.6410644509348167,0.7519441608896995,1.0,0.7084828745136661,0.737312450551725,0.6912509479538254,0.14571733634396672,0.7647477414519503,0.9819831328741855,0.7141737171534457,0.7005833678228224,0.6488788656143242,0.7682736588826609,0.5580408612421399,0.6356148587881723,0.8503255486712348,0.6940678525947895,0.22129288401906896,0.5991172139888274,0.797591894742641,0.23197725474163858,0.749838398197861,0.08614897993430799,0.3673515419086402,0.5644988770772461,0.6086840453128756,0.690830409943385,0.8788079215983404,0.5935071879636903,0.6247275560946136,0.4854225376109451,0.6115594497456677,0.8786052429471461,0.5706637706200397,0.5868035091297933,0.5879835108135708,0.5947931333113242,0.6413035497440258,0.8213741677016354,0.6460704603374322,0.6552280404647358,0.7615776139096682,0.7116966132891581,0.9309240950852213,0.6442916122408334,0.7127293627785837,0.5317050742446106,0.5632339877080103,0.8973256908843597,0.6686490955156972,0.08272976545755174,0.3315001183717981,0.5580981807125439,0.699221255769632,0.7915246826077802,0.678255369214062,0.9338197477178114,0.7054267291255394,0.7686849231846368,0.6288140563647707,0.409774633107174,0.5772857907354191,0.7264051834363192,0.4780079765304067,0.5079795072493263,0.6476537997117906,0.6859584797969212,0.8045900897792148,0.6204468091780266,0.7137561406621792,0.6395388676757743,0.6190492196913528,0.9100459158682119,0.6248093989129437,1.0,0.5070435753784248,1.0,0.25229213063914974
4,0.6892120310288202,1.0,0.5612881364945642,1.0,0.7086977222491175,0.5860585683233661,0.9322555773088891,0.17596514982222058,1.0,0.6052442318144089,0.6680874687411062,0.7456245344790096,0.5860041227739005,0.565967979065933,0.5991512883069265,0.43785617707255936,0.750417355623364,0.6486767897470166,0.6676464004933932,0.7036782502002261,0.9545261150567059,0.5207824699901806,0.0933674091955424,0.1978996035928536,0.67636490759109,0.7974820279546098,0.5057502179474921,0.5526920620134477,0.716811931159997,0.8211406228160102,0.7806742804942203,1.0,0.6835540479249554,0.9440395170200557,0.9583266078231503,0.5947090976196412,0.3076727372665576,0.6482065456767595,0.7334464785922531,0.7060593610092951,0.8532739010804292,0.7530199467681027,0.8372255417630659,0.548206901909182,0.8832104005922258,0.6084135480156013,0.8690296803852132,0.6223160723421992,0.4698646675032998,0.509930337678915,1.0,0.7769518642318789,0.547388944006995,0.7970447544296857,0.5757436002462121,0.657595034189079,0.7448415686543219,0.7164139424326469,0.6625518037352124,0.5983889605784949,0.6770829208281837,0.6206313015829016,0.7670439892167293,0.14646640600069616,0.7354400287585535,0.7899454312911621,0.7849479628852163,0.5754681516194493,0.7207476248169289,0.46198315425611663,0.353995668063638,0.7702516214476557,0.6151561359419044,0.18160383162497848,0.678207863448417,0.7833577444022061,0.6873378874838408,1.0,0.6975190049090096,0.7580325285377103,0.784931046887862,0.6061055360727705,0.980168976195181,0.9795418469944275,0.6501096467855166,0.03431056883929462,0.6866320310746855,0.7830045080631483,0.6721160722719934,0.616826288350676,0.7196956698324104,0.6568264513480638,0.826424071842254,0.7705466358896316,0.2673645158346069,0.5707793798525562,0.5756740274857398,0.6548163624147599,0.9420145954557306,0.47268737358942303
5,0.5692347811071562,0.5218212651207187,0.3051704244272101,0.9538543714665171,0.28333899654660144,0.46582034976661935,0.592567814941935,0.5200781635713041,0.4703867630348617,0.6770450745676688,0.45622368716153805,0.5514282958252463,0.7033130474423457,0.3970325703065577,0.252164351435749,0.5713246704791874,0.022159404928519998,0.46580858105306644,0.7566555064551445,0.6586192825079314,0.30622908970151236,0.9899441701340823,0.5123596076382998,0.9447279121065637,0.41524770744391737,0.5885763335042745,0.47646092667449774,0.5568706572185691,0.38118142634737917,1.0,0.39354894759811354,0.5387612151615561,0.5568746275450775,0.28711561919381345,0.49496583343025524,0.7056639773534488,0.3930311399621508,0.6360228594244597,0.36628237083364934,0.4055395171113237,0.4974937943319353,0.5289539158314609,0.40784470095883185,0.9900318232448764,0.9549858805783749,0.48936088323973775,0.6343600513808675,0.5584582573741372,0.23991512240273785,1.0,0.5858670462931861,0.589651490464137,0.5252446937659019,0.37143536914103126,0.44182248443395433,0.24526538359933042,0.6291165624311564,0.9954648663331063,0.42650722090003756,0.6559746423574532,0.4810983698248446,0.4382988649295491,0.5604763587852472,0.4422785979264039,0.4096864157207951,0.3501961666180655,0.46047928723063686,1.0,0.47348589398079627,0.4014539000376546,0.5895991117611423,0.9246408159168327,0.4457684056714842,0.10404597724473397,0.43730540014380137,0.4810203159913465,0.35975633352081415,0.5623010834018016,0.5042925033410175,0.4382357562832687,0.41061682651291115,0.29202512458880225,0.43471160550453714,0.6010421312306935,0.49478685030209807,0.5311751549124082,0.5058336687885578,0.2793310100550455,0.5510269717069872,0.49155135896928326,0.8511660666283263,0.44529603288187597,0.45907626642806637,0.3133405979361006,0.4102910570074618,0.0927260210786673,0.4790865981290751,0.20254481097559876,0.7298014575889464,0.3309070586086431
6,0.5430352170922026,0.5196332695810387,0.546935961047242,0.33622146749826265,0.42238176566969293,0.6052904138550301,0.5244100176306707,0.2969840814601435,0.5631245756155332,0.3831274506589871,0.037471004309539334,0.4481233390169688,0.434151046668314,0.5641543570569556,0.5090970511297653,0.10265109667192829,0.7883079834722639,0.6374323922688948,0.46412981123873953,0.3992006771408518,0.6403355650859804,0.5213658244613775,0.4788873204753008,0.563027936350339,0.2778098759978377,0.7951446667722258,0.382681241932306,0.6630630137994818,0.40839971608194725,0.38523764983140263,0.6059540060910138,0.43753675443426626,0.9209745399285278,0.5528093951838563,0.4818804525011227,0.5119664810611404,0.33908093591750266,1.0,0.5749770120103265,0.2982012737045685,0.4582700498639821,0.5914021224710391,0.5350567490504166,0.41619986357736066,0.627192529515474,0.649559322010197,0.5270277438819921,0.6560385323985412,0.024798226060416706,0.1086628426421778,1.0,0.5692633717903206,0.6940788550970513,1.0,0.5596692354100627,0.45114413285915234,0.4735765883984201,0.7335163927620696,0.557940753380509,0.2206417306905652,1.0,0.6701416569575971,0.6874661903711686,0.3863349720014547,0.6057350602153194,0.09850575822722259,0.4681936586002494,0.47087236636603763,0.5101107406022064,0.44652685163344497,1.0,0.8614754137402079,0.4964395070979988,0.5739600469268028,0.6200109751717565,0.4222641496260381,0.7517594861860585,0.5969514255356709,0.4593339736396256,0.39147971743158666,0.48810954544846324,1.0,0.43066724223224057,0.3151027321942922,0.4117957499266294,0.5817879378973065,0.5774843461641664,0.7837874771130163,0.38134958827246,0.09264292766104151,0.5391762916420092,0.5554252097760829,0.5320681050686964,0.43452437842182645,1.0,0.11388886460737146,0.9132194463410086,0.12099744503001428,0.7999906962703881,0.49626185495712827
7,0.5000692770804912,1.0,0.5933997142016818,0.6362148043965451,0.9465612309912081,0.8118361924741108,0.5456521875719454,1.0,0.843395667293468,0.7999327265063244,0.5953031879711144,0.461002479105612,0.5956109565191978,0.5449469415158236,1.0,0.7095133613377843,0.5964531219372489,0.04336513769117638,0.7135331655020515,0.08733378593843812,0.6508766100604872,0.8938083325451537,0.5337952563054633,0.6975061964234204,0.6865458394812844,0.6375612626632762,0.9386196747038337,0.7195735396888026,0.7545662402224796,0.7799111327115044,0.7562790748844447,0.7448264814384588,0.8801940478415343,0.6750053252511596,0.7186973063521623,0.8934609246948224,0.6958755036058039,0.5999280907278204,0.8159491275080107,0.8531927704214526,0.5849814259624582,0.7529862228455214,0.17991988048859578,0.47697445567657415,0.615774952970605,0.8655907945029604,0.9146804754830916,0.8247413096371734,0.9929554693818267,0.8770778701830892,0.6246609555204187,0.6116338350669314,0.35647476534700484,0.7952457994573983,0.7025781453077641,0.8696987472219564,0.7005198696453139,0.929912056881722,0.7772688412011852,0.5438685909103537,0.7720377262697923,0.7626440584104324,0.7669905911713428,0.7813326653046541,0.7088552179732309,1.0,0.9535736038932656,1.0,0.41335083726277283,0.7622886515375803,0.7635490862054536,1.0,0.6477750885102742,0.8888807437933249,0.7147385949798887,0.8205409131598431,0.36308799045531776,0.3354936482710939,0.1176322180727487,0.24385957248477963,0.6510230839573775,0.5683873816793429,0.4105835300122912,0.7408600263161049,0.16551643215530845,1.0,0.6466162080228679,0.9264503852315611,0.6097784002897333,0.5975933927783853,0.7500298807396857,0.7917523981245829,0.8833309468289013,0.6077990990607487,0.801029655337549,0.8049941855572906,0.7361812703705654,0.6539928651317815,1.0,0.7443360952627266
8,0.47214564538842546,0.2777868465749726,0.7959000358248608,0.835981454034147,0.7524002239669886,0.6998657175568105,0.6201696728345005,0.8502993700749429,0.4533553853498753,0.7265531310709842,0.7954998539788384,0.8394701122305914,0.759667190028362,0.8275912651730893,0.7306061178394921,0.7007732021285552,0.7648205722726568,0.627809939493909,0.8802655748875321,0.11087132389445617,0.6784477058868394,0.7001889979560477,0.7193401386547643,0.6818286856895408,0.6448225158002827,0.7868350517354121,0.8553156480348943,0.8607269512495106,0.8057748179411293,0.6360932825427055,0.7422950357342261,1.0,0.6420438212770659,0.7500235842307585,0.7236252510955642,0.799587975440318,0.7730498569815879,0.604008650489793,0.7225459660096999,0.8180480318540515,1.0,0.8328925826404939,0.6701064323865231,0.7876772406886384,0.7323088659621529,0.4782253164682897,0.8357089234168997,0.803081024120138,0.6081901413172421,0.7794386000373345,0.30895285732378014,0.8778033286184354,0.9008992897283989,0.8733654390262412,0.6652860781722596,0.4299201905036492,0.7176255422871042,0.6985372513537222,0.7445591872843833,0.8870662076050329,0.808031219526892,0.7477357004754877,0.6772053576703956,0.7440519102762719,0.8910277516239736,0.842363402331031,0.74338029033196,0.6055880502787101,0.8655581363012803,0.6941479199123178,0.8621339586523137,0.69356878879081,0.9815516750658719,0.2329178506160191,0.6732815628833031,0.33243973546972605,0.6627803699266976,0.6799325490676069,0.6925608960862597,1.0,0.6629316412683894,0.7437363391472607,0.6557905635532676,0.5316197599247876,0.6746819516068071,0.6789642397716282,0.778252974637584,0.7212197869217267,1.0,0.6406116330299042,0.22049410687097665,0.7814488475942422,0.8674546490842112,0.7250886979680446,0.7823076851372672,0.8606497867706822,0.428561032731678,0.7155904082014662,0.6717671801572759,0.9630417348609479
9,0.6447269256316196,0.44501786512290586,0.47372216248958277,0.3349411074708434,1.0,1.0,0.7605096987270822,0.6885109238508218,0.4729925699043716,0.36626731824006675,1.0,0.7208556842701435,0.4973857524112048,0.4328601125959504,0.4492198832914283,1.0,0.2987328501516354,1.0,0.44183161616895406,0.07853388322118815,0.0367259465652892,0.572050570093295,0.5051419536937207,0.5300227720396348,0.1784584007675448,1.0,0.6534061045528818,0.8819759327779041,0.4788224021170142,0.6689035124869216,0.5210694888567905,0.5427703878938739,0.47051713393591915,0.35433482055588517,0.37687935868806144,0.4321541057000423,0.44920472754085566,0.20545290349735743,0.3742713549700157,0.5555272459506106,0.5516848174708429,0.5842188866237186,0.712813337604716,0.46050683648653035,0.912506536383676,0.4532550865360118,0.5914750758737565,0.6609076714626636,0.5919709288338706,0.4513407471471142,0.3503919092577903,0.48768403921611236,0.4155198588290045,0.45607621094606565,0.4659753536426167,0.4138688237515445,0.4202927659483856,0.6098110544107584,0.6434291625047871,0.5608522923213562,0.4684777613929432,0.6068738144591427,0.106444481911404,0.45121189497018105,1.0,0.5819509123851818,0.5037031550186789,0.5711578729692218,0.7331419943921811,0.48248059398238263,0.4305630156301712,0.5060199483255267,0.547865689343994,0.6079172983470436,0.7361211886600603,1.0,0.47360888709500426,0.5612478110799951,0.9928243264817737,1.0,0.6272674711861996,0.28393979676264963,0.611008626538072,0.7144623846253304,0.4822418778506449,0.45550479135240585,0.49087090240247666,0.5968994565767094,0.37327487412829924,0.5069354669785803,0.4716613851133776,0.6697059425021461,0.5282267398898624,0.5499027481921763,0.5347880746281842,0.9006413718772253,0.44470598347155044,0.34198454638257964,0.4282043319909596,0.480439249270778
